Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2001,89,3169,57,3285,54,H,0
2001,89,3170,75,3340,56,H,0
2001,89,3171,61,3107,56,A,0
2001,89,3172,70,3190,67,A,0
2001,89,3174,79,3306,59,H,0
2001,89,3176,73,3308,54,H,0
2001,89,3178,63,3139,55,A,0
2001,89,3180,75,3131,70,A,0
2001,89,3184,84,3183,60,H,0
2001,89,3189,75,3219,71,H,0
2001,89,3191,62,3232,53,H,0
2001,89,3192,62,3384,59,H,0
2001,89,3197,85,3313,72,A,0
2001,89,3202,65,3158,57,H,0
2001,89,3204,72,3459,63,H,0
2001,89,3206,59,3187,50,H,0
2001,89,3207,72,3344,71,H,0
2001,89,3209,81,3194,56,A,0
2001,89,3212,95,3115,63,H,0
2001,89,3216,73,3436,53,H,0
2001,89,3220,84,3318,65,A,0
2001,89,3235,95,3160,61,H,0
2001,89,3237,89,3464,87,A,0
2001,89,3238,77,3290,47,H,0
2001,89,3239,63,3407,46,A,0
2001,89,3242,65,3243,62,A,0
2001,89,3248,63,3119,49,H,0
2001,89,3251,36,3347,32,H,0
2001,89,3256,83,3114,52,A,0
2001,89,3258,76,3362,70,H,0
2001,89,3263,53,3406,41,A,0
2001,89,3271,54,3299,48,A,0
2001,89,3275,56,3325,53,H,0
2001,89,3281,65,3304,58,A,0
2001,89,3283,76,3455,60,H,0
2001,89,3284,87,3352,72,H,0
2001,89,3286,65,3319,58,A,0
2001,89,3291,73,3254,62,H,0
2001,89,3292,82,3309,51,H,0
2001,89,3296,72,3141,55,H,0
2001,89,3311,78,3270,54,H,0
2001,89,3322,71,3419,62,H,0
2001,89,3324,83,3434,81,A,0
2001,89,3329,85,3401,69,H,0
2001,89,3331,65,3282,34,H,0
2001,89,3332,54,3417,43,H,0
2001,89,3337,58,3388,46,H,0
2001,89,3346,72,3357,69,A,0
2001,89,3353,39,3274,37,A,0
2001,89,3354,107,3224,104,H,0
2001,89,3356,70,3229,55,H,0
2001,89,3359,55,3240,51,A,0
2001,89,3360,80,3339,73,H,0
2001,89,3365,74,3211,48,H,0
2001,89,3369,67,3287,66,A,0
2001,89,3372,68,3249,55,H,0
2001,89,3375,66,3418,46,H,0
2001,89,3385,38,3338,33,H,0
2001,89,3390,84,3450,67,H,0
2001,89,3391,63,3273,58,A,0
2001,89,3392,70,3288,54,H,0
2001,89,3394,96,3147,60,A,0
2001,89,3397,83,3246,39,H,0
2001,89,3399,87,3404,75,H,0
2001,89,3405,82,3444,46,H,0
2001,89,3411,66,3105,54,H,0
2001,89,3414,84,3168,46,A,0
2001,89,3420,63,3383,53,H,0
2001,89,3422,71,3441,54,A,0
2001,89,3424,82,3361,41,A,0
2001,89,3425,69,3333,67,A,0
2001,89,3426,53,3358,49,H,0
2001,89,3427,69,3402,51,H,0
2001,89,3428,67,3140,57,H,0
2001,89,3437,71,3130,56,A,0
2001,89,3442,85,3152,54,H,0
2001,89,3443,76,3198,59,H,0
2001,89,3449,69,3143,68,A,0
2001,89,3451,51,3186,39,H,0
2001,89,3453,75,3227,62,A,0
2001,89,3454,70,3260,55,A,0
2001,89,3457,64,3421,56,H,0
2001,89,3461,58,3102,54,H,0
2001,90,3104,67,3279,64,A,0
2001,90,3116,77,3120,68,H,0
2001,90,3129,59,3142,51,A,0
2001,90,3145,71,3351,57,H,0
2001,90,3150,80,3177,65,H,0
2001,90,3166,80,3133,75,A,0
2001,90,3173,77,3382,63,H,0
2001,90,3179,75,3320,65,A,0
2001,90,3181,92,3155,42,H,0
2001,90,3182,69,3386,66,H,0
2001,90,3193,80,3265,63,A,0
2001,90,3196,91,3376,53,H,0
2001,90,3201,70,3374,68,H,0
2001,90,3203,78,3396,67,H,0
2001,90,3208,76,3435,59,H,0
2001,90,3218,70,3349,53,H,0
2001,90,3222,71,3412,67,H,0
2001,90,3228,88,3278,81,A,0
2001,90,3231,83,3326,76,H,0
2001,90,3241,68,3456,66,A,0
2001,90,3253,88,3334,69,H,0
2001,90,3257,70,3379,60,A,0
2001,90,3259,75,3310,63,A,0
2001,90,3261,78,3280,54,H,0
2001,90,3266,56,3387,50,A,0
2001,90,3268,55,3314,53,H,0
2001,90,3269,71,3200,54,H,0
2001,90,3272,81,3378,71,A,0
2001,90,3276,74,3321,59,H,0
2001,90,3305,60,3431,57,A,0
2001,90,3328,84,3403,66,H,0
2001,90,3336,97,3277,49,H,0
2001,90,3345,75,3458,70,H,0
2001,90,3364,83,3225,61,H,0
2001,90,3371,62,3452,47,A,0
2001,90,3373,85,3264,74,A,0
2001,90,3397,87,3330,70,A,0
2001,90,3408,83,3153,74,H,0
2001,90,3409,82,3363,80,A,0
2001,90,3433,70,3423,46,H,0
2001,90,3438,76,3448,73,H,0
2001,90,3462,83,3348,73,A,0
2001,91,3106,75,3411,66,A,0
2001,91,3152,48,3434,47,H,0
2001,91,3184,89,3369,82,H,0
2001,91,3197,88,3214,75,H,0
2001,91,3204,79,3151,72,H,0
2001,91,3212,93,3290,60,H,0
2001,91,3217,68,3107,55,A,0
2001,91,3224,112,3299,70,H,0
2001,91,3238,83,3115,71,H,0
2001,91,3252,73,3410,46,H,0
2001,91,3288,78,3175,71,A,0
2001,91,3301,85,3199,66,H,0
2001,91,3313,83,3126,70,A,0
2001,91,3324,87,3237,71,A,0
2001,91,3331,58,3125,53,H,0
2001,91,3341,67,3105,60,H,0
2001,91,3350,72,3110,68,A,0
2001,91,3354,55,3271,51,A,0
2001,91,3381,75,3282,50,H,0
2001,91,3392,77,3343,55,A,0
2001,91,3394,88,3358,61,A,0
2001,91,3442,82,3464,50,H,0
2001,91,3443,74,3283,69,H,0
2001,92,3157,58,3421,52,A,0
2001,92,3172,66,3158,54,H,0
2001,92,3203,70,3247,55,H,0
2001,92,3210,94,3149,65,H,0
2001,92,3221,87,3119,75,H,0
2001,92,3261,85,3418,48,H,0
2001,92,3275,88,3245,57,H,0
2001,92,3338,84,3274,74,H,0
2001,92,3422,88,3111,60,H,0
2001,93,3133,73,3356,66,A,0
2001,93,3137,83,3392,72,H,0
2001,93,3148,64,3346,52,A,0
2001,93,3150,64,3457,48,H,0
2001,93,3185,89,3103,58,A,0
2001,93,3189,67,3313,61,A,0
2001,93,3190,69,3459,60,A,0
2001,93,3207,88,3452,64,H,0
2001,93,3224,109,3271,48,H,0
2001,93,3235,73,3281,63,H,0
2001,93,3248,76,3159,49,A,0
2001,93,3254,80,3383,72,H,0
2001,93,3264,69,3351,45,A,0
2001,93,3284,78,3192,67,H,0
2001,93,3296,63,3138,55,A,0
2001,93,3298,70,3250,63,A,0
2001,93,3304,73,3242,62,A,0
2001,93,3323,64,3344,44,H,0
2001,93,3325,68,3267,58,A,0
2001,93,3328,93,3401,70,A,0
2001,93,3348,46,3269,35,H,0
2001,93,3353,69,3330,45,A,0
2001,93,3357,65,3447,51,H,0
2001,93,3362,59,3388,53,A,0
2001,93,3365,61,3360,41,H,0
2001,93,3371,59,3130,56,H,0
2001,93,3384,85,3352,56,A,0
2001,93,3400,65,3160,62,H,0
2001,93,3403,72,3243,41,H,0
2001,93,3405,82,3123,72,A,0
2001,93,3433,67,3246,57,A,0
2001,93,3437,63,3385,52,H,0
2001,93,3439,48,3393,46,A,0
2001,93,3444,86,3132,70,H,0
2001,94,3104,74,3116,69,H,0
2001,94,3112,88,3332,76,H,0
2001,94,3113,58,3333,51,H,0
2001,94,3117,59,3309,56,A,0
2001,94,3122,67,3369,66,A,0
2001,94,3125,76,3404,66,H,0
2001,94,3140,74,3102,59,A,0
2001,94,3144,84,3194,71,H,0
2001,94,3161,69,3424,62,A,0
2001,94,3169,75,3170,70,A,0
2001,94,3176,62,3375,52,A,0
2001,94,3181,66,3448,58,A,0
2001,94,3191,80,3320,55,H,0
2001,94,3196,75,3208,64,H,0
2001,94,3206,54,3110,51,A,0
2001,94,3209,74,3416,55,H,0
2001,94,3226,78,3319,53,H,0
2001,94,3234,71,3277,56,A,0
2001,94,3239,47,3273,40,H,0
2001,94,3256,65,3198,58,H,0
2001,94,3258,66,3339,65,A,0
2001,94,3265,99,3389,92,H,0
2001,94,3268,68,3155,62,A,0
2001,94,3270,57,3402,50,A,0
2001,94,3276,69,3278,51,H,0
2001,94,3279,74,3280,57,A,0
2001,94,3283,67,3232,52,A,0
2001,94,3285,70,3340,50,H,0
2001,94,3286,69,3186,64,H,0
2001,94,3292,85,3443,83,A,0
2001,94,3301,71,3438,56,H,0
2001,94,3311,74,3426,68,H,0
2001,94,3314,85,3210,63,A,0
2001,94,3317,68,3114,61,A,0
2001,94,3322,65,3249,54,A,0
2001,94,3329,69,3124,66,H,0
2001,94,3336,69,3326,52,H,0
2001,94,3337,61,3211,56,A,0
2001,94,3345,83,3228,67,H,0
2001,94,3361,58,3461,50,H,0
2001,94,3372,65,3368,49,A,0
2001,94,3376,71,3120,65,A,0
2001,94,3382,67,3200,57,H,0
2001,94,3391,77,3407,72,H,0
2001,94,3397,92,3163,88,H,0
2001,94,3398,76,3183,69,A,0
2001,94,3399,84,3184,66,A,0
2001,94,3418,69,3308,59,H,0
2001,94,3419,67,3358,60,A,0
2001,94,3453,73,3139,63,H,0
2001,94,3454,72,3460,59,H,0
2001,94,3455,82,3229,72,A,0
2001,94,3456,42,3423,41,A,0
2001,94,3458,70,3321,35,H,0
2001,94,3462,75,3199,72,H,0
2001,95,3129,68,3168,56,H,0
2001,95,3135,68,3343,35,H,0
2001,95,3143,61,3425,55,A,0
2001,95,3150,70,3222,58,H,0
2001,95,3162,57,3171,54,A,0
2001,95,3174,83,3220,73,A,0
2001,95,3177,75,3379,62,H,0
2001,95,3180,93,3406,74,H,0
2001,95,3203,61,3173,58,A,0
2001,95,3217,61,3165,58,H,0
2001,95,3218,65,3201,60,A,0
2001,95,3225,73,3414,51,H,0
2001,95,3247,55,3348,38,H,0
2001,95,3253,80,3142,70,H,0
2001,95,3257,88,3272,62,H,0
2001,95,3263,69,3216,47,H,0
2001,95,3305,86,3363,57,H,0
2001,95,3319,36,3451,30,A,0
2001,95,3330,95,3350,82,H,0
2001,95,3335,92,3463,80,A,0
2001,95,3364,77,3334,64,A,0
2001,95,3373,64,3193,58,H,0
2001,95,3374,86,3349,71,H,0
2001,95,3387,58,3378,42,H,0
2001,95,3390,60,3417,52,A,0
2001,95,3395,62,3409,58,A,0
2001,95,3396,60,3386,55,H,0
2001,95,3408,78,3266,66,A,0
2001,95,3412,61,3153,58,A,0
2001,95,3436,71,3306,52,A,0
2001,96,3105,79,3290,60,H,0
2001,96,3106,71,3115,55,H,0
2001,96,3108,65,3238,61,H,0
2001,96,3112,83,3333,73,H,0
2001,96,3113,73,3332,63,H,0
2001,96,3119,63,3107,56,A,0
2001,96,3122,80,3183,67,A,0
2001,96,3123,95,3275,83,H,0
2001,96,3125,60,3147,48,A,0
2001,96,3137,85,3298,66,H,0
2001,96,3138,62,3267,49,A,0
2001,96,3140,79,3307,72,A,0
2001,96,3144,63,3416,54,H,0
2001,96,3148,55,3357,42,H,0
2001,96,3151,85,3190,54,A,0
2001,96,3152,66,3381,57,H,0
2001,96,3156,91,3178,77,H,0
2001,96,3157,63,3219,48,A,0
2001,96,3158,76,3459,66,A,0
2001,96,3160,85,3124,66,H,0
2001,96,3161,55,3361,54,A,0
2001,96,3164,82,3126,73,H,0
2001,96,3171,65,3165,49,H,0
2001,96,3185,57,3296,50,A,0
2001,96,3189,69,3149,59,H,0
2001,96,3191,76,3133,51,H,0
2001,96,3192,71,3352,47,A,0
2001,96,3197,62,3288,59,A,0
2001,96,3204,82,3111,70,A,0
2001,96,3209,80,3194,72,H,0
2001,96,3212,70,3380,66,A,0
2001,96,3214,71,3271,49,A,0
2001,96,3217,78,3162,53,H,0
2001,96,3221,62,3159,52,A,0
2001,96,3224,85,3313,66,H,0
2001,96,3227,85,3260,71,H,0
2001,96,3232,69,3455,60,H,0
2001,96,3239,63,3407,58,H,0
2001,96,3240,62,3359,57,A,0
2001,96,3242,70,3400,60,A,0
2001,96,3245,80,3132,64,A,0
2001,96,3250,78,3248,47,H,0
2001,96,3251,69,3457,62,A,0
2001,96,3254,73,3420,48,H,0
2001,96,3256,71,3375,46,H,0
2001,96,3258,62,3211,58,A,0
2001,96,3259,71,3145,57,H,0
2001,96,3274,52,3207,46,H,0
2001,96,3283,81,3229,69,A,0
2001,96,3285,73,3186,56,H,0
2001,96,3291,77,3383,55,A,0
2001,96,3292,78,3198,63,H,0
2001,96,3308,73,3309,72,H,0
2001,96,3310,81,3351,63,A,0
2001,96,3317,74,3443,67,H,0
2001,96,3318,57,3131,49,H,0
2001,96,3322,73,3358,57,A,0
2001,96,3323,81,3130,65,A,0
2001,96,3325,65,3103,60,H,0
2001,96,3328,82,3281,62,H,0
2001,96,3329,69,3243,55,A,0
2001,96,3331,78,3237,65,A,0
2001,96,3335,77,3135,72,A,0
2001,96,3337,62,3339,50,A,0
2001,96,3340,66,3286,55,A,0
2001,96,3341,65,3411,61,A,0
2001,96,3343,61,3463,60,A,0
2001,96,3346,63,3447,53,H,0
2001,96,3354,68,3175,54,H,0
2001,96,3360,64,3365,63,H,0
2001,96,3368,72,3426,63,H,0
2001,96,3369,95,3398,84,H,0
2001,96,3371,59,3385,54,A,0
2001,96,3372,71,3311,58,A,0
2001,96,3384,73,3284,62,H,0
2001,96,3388,68,3362,55,A,0
2001,96,3391,62,3273,51,H,0
2001,96,3393,93,3452,54,A,0
2001,96,3399,86,3287,81,A,0
2001,96,3403,92,3401,79,H,0
2001,96,3404,65,3293,46,H,0
2001,96,3410,76,3252,57,H,0
2001,96,3419,76,3249,71,A,0
2001,96,3421,81,3347,62,H,0
2001,96,3422,60,3202,58,H,0
2001,96,3424,69,3461,61,H,0
2001,96,3427,86,3270,62,H,0
2001,96,3428,59,3102,29,A,0
2001,96,3434,84,3282,57,H,0
2001,96,3439,65,3344,54,A,0
2001,96,3441,91,3172,60,H,0
2001,96,3442,72,3324,65,H,0
2001,96,3444,77,3141,58,H,0
2001,96,3449,91,3450,71,A,0
2001,96,3451,67,3169,53,H,0
2001,96,3453,79,3460,53,H,0
2001,97,3120,65,3261,62,A,0
2001,97,3129,68,3414,60,H,0
2001,97,3143,58,3417,57,A,0
2001,97,3150,50,3378,45,H,0
2001,97,3153,71,3272,58,H,0
2001,97,3163,75,3437,39,H,0
2001,97,3168,57,3225,50,A,0
2001,97,3177,72,3408,62,H,0
2001,97,3179,75,3166,69,A,0
2001,97,3182,74,3200,59,H,0
2001,97,3193,83,3233,55,H,0
2001,97,3196,62,3435,57,H,0
2001,97,3201,83,3363,62,H,0
2001,97,3208,78,3280,74,A,0
2001,97,3218,65,3305,52,A,0
2001,97,3220,69,3406,44,H,0
2001,97,3228,101,3278,71,H,0
2001,97,3234,83,3231,56,H,0
2001,97,3235,92,3304,70,A,0
2001,97,3241,79,3433,59,H,0
2001,97,3246,84,3116,78,H,0
2001,97,3263,73,3436,61,A,0
2001,97,3269,76,3382,45,H,0
2001,97,3279,69,3376,53,H,0
2001,97,3301,56,3155,50,A,0
2001,97,3306,53,3216,49,H,0
2001,97,3314,72,3448,60,H,0
2001,97,3320,79,3356,55,H,0
2001,97,3330,92,3187,64,H,0
2001,97,3334,69,3142,57,H,0
2001,97,3336,65,3321,62,A,0
2001,97,3345,73,3276,64,H,0
2001,97,3349,53,3431,47,H,0
2001,97,3350,85,3423,59,H,0
2001,97,3353,69,3338,61,A,0
2001,97,3364,80,3253,70,A,0
2001,97,3374,57,3409,52,A,0
2001,97,3379,57,3266,52,A,0
2001,97,3386,67,3348,50,H,0
2001,97,3387,76,3222,72,H,0
2001,97,3390,89,3425,75,A,0
2001,97,3396,68,3247,67,A,0
2001,97,3397,97,3104,75,A,0
2001,97,3456,58,3110,53,H,0
2001,97,3458,69,3277,49,H,0
2001,97,3462,86,3203,84,H,0
2001,98,3105,76,3115,51,H,0
2001,98,3106,88,3290,64,H,0
2001,98,3108,87,3212,83,H,0
2001,98,3117,72,3418,58,H,0
2001,98,3149,73,3219,69,A,0
2001,98,3152,66,3464,63,H,0
2001,98,3158,87,3151,86,H,0
2001,98,3175,74,3299,71,A,0
2001,98,3184,99,3287,78,H,0
2001,98,3189,62,3157,54,H,0
2001,98,3197,80,3164,71,A,0
2001,98,3199,89,3210,69,H,0
2001,98,3204,68,3190,60,A,0
2001,98,3224,96,3214,87,H,0
2001,98,3237,68,3282,54,H,0
2001,98,3254,87,3291,65,H,0
2001,98,3259,70,3265,67,A,0
2001,98,3284,101,3352,89,A,0
2001,98,3288,69,3126,59,H,0
2001,98,3298,66,3107,56,H,0
2001,98,3313,62,3271,61,A,0
2001,98,3380,71,3238,58,H,0
2001,98,3384,78,3192,59,H,0
2001,98,3405,62,3185,60,H,0
2001,98,3420,70,3383,53,A,0
2001,98,3422,72,3172,60,A,0
2001,98,3434,65,3331,63,H,0
2001,98,3438,69,3268,56,A,0
2001,98,3442,67,3381,63,H,0
2001,98,3457,73,3354,62,H,0
2001,99,3103,75,3141,58,A,0
2001,99,3122,66,3293,55,H,0
2001,99,3202,74,3111,61,H,0
2001,99,3221,96,3250,70,H,0
2001,99,3346,78,3357,68,H,0
2001,99,3373,72,3233,43,H,0
2001,99,3389,71,3351,50,H,0
2001,99,3395,80,3431,57,H,0
2001,99,3398,86,3404,80,H,0
2001,99,3399,89,3369,75,H,0
2001,99,3411,57,3341,48,A,0
2001,99,3441,76,3459,64,H,0
2001,99,3443,71,3309,56,H,0
2001,99,3447,66,3148,62,A,0
2001,100,3119,73,3159,66,A,0
2001,100,3132,77,3325,75,H,0
2001,100,3137,83,3248,44,H,0
2001,100,3138,85,3444,56,H,0
2001,100,3160,70,3242,60,A,0
2001,100,3163,90,3439,38,A,0
2001,100,3182,71,3173,67,H,0
2001,100,3193,74,3264,64,A,0
2001,100,3235,83,3329,54,H,0
2001,100,3274,84,3452,68,H,0
2001,100,3275,65,3267,64,A,0
2001,100,3281,63,3243,54,A,0
2001,100,3284,89,3288,81,H,0
2001,100,3323,72,3338,58,H,0
2001,100,3328,84,3304,62,A,0
2001,100,3344,83,3385,63,H,0
2001,100,3353,64,3393,53,H,0
2001,100,3400,69,3401,41,A,0
2001,100,3403,67,3124,56,A,0
2001,100,3405,82,3123,75,H,0
2001,100,3437,63,3207,47,A,0
2001,100,3451,73,3340,63,A,0
2001,100,3457,62,3347,56,A,0
2001,101,3113,74,3450,72,A,0
2001,101,3122,83,3287,80,H,0
2001,101,3140,89,3424,83,H,0
2001,101,3143,72,3333,60,H,0
2001,101,3144,58,3359,57,A,0
2001,101,3153,72,3177,64,H,0
2001,101,3156,74,3453,63,H,0
2001,101,3174,74,3131,63,H,0
2001,101,3176,61,3117,55,H,0
2001,101,3178,84,3454,79,H,0
2001,101,3180,101,3436,95,A,0
2001,101,3184,106,3398,99,A,0
2001,101,3194,82,3239,45,H,0
2001,101,3196,75,3116,64,A,0
2001,101,3198,83,3308,59,H,0
2001,101,3199,71,3181,69,A,0
2001,101,3200,60,3269,52,H,0
2001,101,3208,92,3376,55,A,0
2001,101,3209,69,3240,58,A,0
2001,101,3210,87,3438,70,A,0
2001,101,3216,70,3220,58,H,0
2001,101,3221,62,3276,58,H,0
2001,101,3226,75,3169,59,A,0
2001,101,3227,72,3139,62,A,0
2001,101,3228,65,3321,45,H,0
2001,101,3231,83,3458,79,H,0
2001,101,3234,96,3345,87,H,0
2001,101,3245,80,3296,68,H,0
2001,101,3251,66,3421,58,H,0
2001,101,3256,83,3418,68,A,0
2001,101,3257,79,3266,74,H,0
2001,101,3261,74,3104,58,H,0
2001,101,3280,71,3435,62,H,0
2001,101,3285,93,3170,51,H,0
2001,101,3293,62,3369,61,H,0
2001,101,3301,69,3448,35,A,0
2001,101,3309,81,3114,55,H,0
2001,101,3314,100,3155,99,H,0
2001,101,3317,64,3375,55,A,0
2001,101,3318,67,3406,52,A,0
2001,101,3322,80,3311,59,H,0
2001,101,3326,64,3278,52,H,0
2001,101,3336,64,3277,58,A,0
2001,101,3350,72,3456,65,A,0
2001,101,3358,71,3249,66,H,0
2001,101,3372,58,3427,49,H,0
2001,101,3390,63,3332,54,H,0
2001,101,3397,119,3279,52,H,0
2001,101,3402,65,3426,60,A,0
2001,101,3404,89,3183,59,H,0
2001,101,3410,87,3147,82,H,0
2001,101,3416,62,3391,51,H,0
2001,101,3419,79,3368,62,H,0
2001,101,3428,62,3361,45,H,0
2001,101,3449,98,3112,88,H,0
2001,101,3460,66,3260,54,H,0
2001,101,3462,74,3247,64,H,0
2001,102,3142,76,3364,70,H,0
2001,102,3145,62,3233,59,A,0
2001,102,3162,60,3135,48,H,0
2001,102,3165,82,3463,57,H,0
2001,102,3166,65,3232,57,H,0
2001,102,3171,65,3343,48,A,0
2001,102,3179,68,3229,59,H,0
2001,102,3182,45,3348,42,A,0
2001,102,3187,66,3206,55,H,0
2001,102,3218,68,3201,49,H,0
2001,102,3222,75,3379,53,H,0
2001,102,3241,60,3423,48,A,0
2001,102,3253,74,3414,65,A,0
2001,102,3264,81,3310,66,H,0
2001,102,3272,71,3387,58,H,0
2001,102,3283,89,3356,70,H,0
2001,102,3286,64,3170,60,H,0
2001,102,3334,92,3168,49,A,0
2001,102,3335,65,3217,51,H,0
2001,102,3337,85,3360,53,H,0
2001,102,3339,79,3362,68,A,0
2001,102,3363,78,3305,75,H,0
2001,102,3365,69,3258,63,A,0
2001,102,3386,62,3382,52,H,0
2001,102,3388,63,3211,50,H,0
2001,102,3395,71,3374,63,A,0
2001,102,3396,69,3203,62,H,0
2001,102,3408,70,3378,52,A,0
2001,102,3409,81,3282,36,H,0
2001,102,3412,69,3150,67,H,0
2001,102,3451,59,3186,50,A,0
2001,102,3455,82,3191,69,H,0
2001,103,3103,88,3132,63,H,0
2001,103,3106,73,3105,68,H,0
2001,103,3108,74,3290,65,A,0
2001,103,3119,77,3250,61,H,0
2001,103,3124,80,3401,55,H,0
2001,103,3125,87,3410,67,A,0
2001,103,3126,75,3354,61,H,0
2001,103,3131,64,3406,53,A,0
2001,103,3133,70,3320,65,H,0
2001,103,3138,79,3123,69,H,0
2001,103,3139,66,3260,53,H,0
2001,103,3140,76,3361,53,H,0
2001,103,3143,68,3332,57,H,0
2001,103,3144,79,3240,60,A,0
2001,103,3149,70,3347,49,H,0
2001,103,3151,82,3441,61,H,0
2001,103,3160,81,3304,65,A,0
2001,103,3161,69,3461,49,H,0
2001,103,3164,62,3313,59,A,0
2001,103,3165,66,3135,56,H,0
2001,103,3173,66,3247,61,H,0
2001,103,3174,80,3318,57,H,0
2001,103,3175,69,3271,56,H,0
2001,103,3176,54,3317,44,A,0
2001,103,3183,57,3293,56,A,0
2001,103,3184,89,3122,84,A,0
2001,103,3185,75,3267,56,H,0
2001,103,3189,85,3421,61,A,0
2001,103,3190,81,3111,74,H,0
2001,103,3192,73,3254,66,H,0
2001,103,3193,79,3265,72,H,0
2001,103,3194,93,3391,89,H,0
2001,103,3197,71,3299,68,H,0
2001,103,3198,73,3309,59,A,0
2001,103,3202,71,3172,55,H,0
2001,103,3204,81,3158,61,H,0
2001,103,3209,69,3359,36,A,0
2001,103,3212,91,3341,78,H,0
2001,103,3214,97,3288,73,H,0
2001,103,3216,78,3180,72,H,0
2001,103,3217,64,3343,58,A,0
2001,103,3219,59,3457,44,A,0
2001,103,3221,66,3137,63,H,0
2001,103,3226,63,3319,56,A,0
2001,103,3235,81,3243,52,H,0
2001,103,3238,62,3411,46,H,0
2001,103,3239,64,3416,57,A,0
2001,103,3245,68,3141,53,A,0
2001,103,3249,57,3270,47,A,0
2001,103,3251,75,3157,62,A,0
2001,103,3256,67,3443,52,A,0
2001,103,3258,64,3360,42,H,0
2001,103,3259,77,3389,73,H,0
2001,103,3281,89,3242,84,H,0
2001,103,3284,63,3383,45,H,0
2001,103,3287,93,3398,78,A,0
2001,103,3291,64,3148,59,H,0
2001,103,3292,79,3117,67,H,0
2001,103,3296,102,3325,92,A,0
2001,103,3307,65,3102,52,H,0
2001,103,3308,67,3375,56,A,0
2001,103,3322,70,3368,64,H,0
2001,103,3328,76,3329,47,A,0
2001,103,3331,55,3324,54,A,0
2001,103,3335,81,3171,75,H,0
2001,103,3353,97,3344,68,H,0
2001,103,3357,81,3352,57,H,0
2001,103,3362,88,3211,60,H,0
2001,103,3365,63,3337,61,A,0
2001,103,3369,80,3404,67,A,0
2001,103,3371,69,3274,61,H,0
2001,103,3372,86,3402,54,H,0
2001,103,3373,73,3351,54,A,0
2001,103,3380,76,3115,62,A,0
2001,103,3381,65,3237,47,A,0
2001,103,3385,66,3452,41,H,0
2001,103,3388,70,3339,55,H,0
2001,103,3390,87,3333,76,H,0
2001,103,3392,69,3159,59,H,0
2001,103,3400,63,3403,57,A,0
2001,103,3405,88,3444,67,A,0
2001,103,3407,82,3273,74,H,0
2001,103,3418,81,3114,57,H,0
2001,103,3419,73,3311,58,H,0
2001,103,3420,71,3346,50,H,0
2001,103,3422,61,3459,47,A,0
2001,103,3425,61,3417,56,H,0
2001,103,3427,64,3426,42,A,0
2001,103,3428,74,3424,43,H,0
2001,103,3436,75,3220,57,H,0
2001,103,3437,75,3393,51,H,0
2001,103,3442,75,3152,72,A,0
2001,103,3447,74,3384,70,H,0
2001,103,3449,79,3113,60,H,0
2001,103,3450,93,3112,86,H,0
2001,103,3453,80,3178,69,A,0
2001,103,3454,83,3156,75,A,0
2001,103,3460,65,3227,53,H,0
2001,103,3463,62,3162,50,A,0
2001,103,3464,74,3434,59,H,0
2001,104,3104,61,3120,60,A,0
2001,104,3153,63,3266,61,H,0
2001,104,3155,72,3448,55,A,0
2001,104,3163,78,3130,53,A,0
2001,104,3166,77,3229,52,H,0
2001,104,3179,77,3232,62,H,0
2001,104,3187,61,3241,51,H,0
2001,104,3199,77,3268,65,A,0
2001,104,3203,63,3386,58,A,0
2001,104,3206,65,3423,53,A,0
2001,104,3218,74,3305,52,H,0
2001,104,3225,77,3129,66,H,0
2001,104,3231,52,3277,50,A,0
2001,104,3233,81,3310,75,H,0
2001,104,3234,82,3278,71,A,0
2001,104,3248,64,3298,59,H,0
2001,104,3253,94,3168,45,A,0
2001,104,3257,66,3177,54,H,0
2001,104,3261,62,3116,58,A,0
2001,104,3263,69,3306,42,H,0
2001,104,3264,71,3145,60,H,0
2001,104,3269,55,3182,47,H,0
2001,104,3272,76,3150,71,H,0
2001,104,3276,74,3228,60,H,0
2001,104,3283,91,3191,65,H,0
2001,104,3286,64,3285,52,H,0
2001,104,3330,91,3110,48,A,0
2001,104,3334,70,3414,56,A,0
2001,104,3345,74,3326,71,A,0
2001,104,3363,73,3201,59,H,0
2001,104,3376,70,3246,62,H,0
2001,104,3378,55,3379,52,H,0
2001,104,3396,77,3382,62,H,0
2001,104,3397,103,3196,73,A,0
2001,104,3408,75,3222,59,A,0
2001,104,3409,75,3431,71,A,0
2001,104,3412,87,3387,71,H,0
2001,104,3433,66,3456,52,H,0
2001,104,3435,72,3279,58,A,0
2001,104,3438,76,3314,73,H,0
2001,104,3439,86,3338,50,H,0
2001,104,3455,80,3356,64,H,0
2001,104,3458,70,3321,54,A,0
2001,104,3462,92,3200,73,A,0
2001,105,3108,66,3115,37,A,0
2001,105,3126,70,3299,69,H,0
2001,105,3148,51,3420,39,A,0
2001,105,3151,77,3422,55,H,0
2001,105,3157,44,3347,41,H,0
2001,105,3175,83,3224,81,H,0
2001,105,3181,74,3210,54,A,0
2001,105,3190,65,3158,60,A,0
2001,105,3192,67,3383,55,A,0
2001,105,3197,69,3354,60,H,0
2001,105,3202,80,3459,61,A,0
2001,105,3204,95,3441,55,H,0
2001,105,3207,76,3198,64,H,0
2001,105,3212,69,3411,66,H,0
2001,105,3214,104,3164,71,H,0
2001,105,3237,86,3152,40,H,0
