season,daynum,wteam,wscore,lteam,lscore,wloc,numot
2015,24,1328,59,1139,46,N,0
2015,24,1352,71,1419,54,N,0
2015,24,1364,71,1450,43,N,0
2015,24,1367,68,1198,53,H,0
2015,24,1372,73,1341,61,N,0
2015,24,1392,73,1254,54,N,0
2015,24,1397,64,1365,57,N,0
2015,24,1431,62,1343,56,N,0
2015,24,1443,62,1386,59,N,0
2015,24,1449,78,1363,56,N,0
2015,24,1458,68,1207,65,N,0
2015,24,1462,82,1360,71,N,0
2015,25,1106,91,1410,79,N,0
2015,25,1116,89,1317,73,H,0
2015,25,1135,81,1341,71,N,0
2015,25,1139,64,1207,58,N,0
2015,25,1153,69,1292,51,N,0
2015,25,1155,62,1219,59,H,0
2015,25,1156,68,1267,59,A,0
2015,25,1161,75,1334,64,N,0
2015,25,1171,68,1236,67,H,0
2015,25,1175,72,1448,65,A,0
2015,25,1198,61,1460,59,N,1
2015,25,1199,58,1149,47,H,0
2015,25,1210,61,1351,54,N,0
2015,25,1211,73,1385,66,N,0
2015,25,1220,86,1238,56,A,0
2015,25,1228,62,1124,54,N,0
2015,25,1231,87,1422,79,H,0
2015,25,1240,74,1366,71,H,0
2015,25,1242,82,1397,67,N,0
2015,25,1256,77,1359,64,H,0
2015,25,1268,61,1284,56,H,0
2015,25,1272,72,1232,62,N,0
2015,25,1274,87,1375,75,H,0
2015,25,1277,79,1266,68,N,0
2015,25,1278,66,1208,62,N,0
2015,25,1279,75,1166,68,N,0
2015,25,1280,75,1387,50,N,0
2015,25,1286,104,1426,81,H,0
2015,25,1294,82,1391,62,H,0
2015,25,1300,65,1183,40,N,0
2015,25,1301,60,1129,54,H,0
2015,25,1304,75,1404,64,H,0
2015,25,1313,72,1383,70,N,1
2015,25,1314,75,1196,64,N,0
2015,25,1319,70,1380,63,N,1
2015,25,1326,73,1241,56,H,0
2015,25,1336,88,1137,80,A,0
2015,25,1339,64,1293,61,N,0
2015,25,1344,72,1463,66,H,0
2015,25,1347,65,1299,57,N,0
2015,25,1348,66,1365,44,N,0
2015,25,1353,68,1435,65,N,0
2015,25,1360,75,1343,65,N,0
2015,25,1364,65,1273,60,N,1
2015,25,1367,79,1168,64,A,0
2015,25,1372,83,1122,62,N,0
2015,25,1389,66,1398,58,H,0
2015,25,1393,72,1221,48,H,0
2015,25,1394,75,1290,66,N,0
2015,25,1395,57,1133,49,N,0
2015,25,1401,87,1309,65,H,0
2015,25,1408,71,1368,61,H,0
2015,25,1411,71,1249,59,H,0
2015,25,1417,88,1412,76,N,0
2015,25,1428,90,1315,53,H,0
2015,25,1431,77,1462,73,N,0
2015,25,1434,66,1179,46,N,0
2015,25,1438,64,1247,56,N,0
2015,25,1444,79,1363,60,N,0
2015,25,1449,80,1253,70,N,0
2015,25,1450,76,1349,74,N,0
2015,25,1458,69,1328,56,N,0
2015,26,1113,78,1159,71,H,0
2015,26,1114,85,1146,71,H,0
2015,26,1125,83,1325,81,A,0
2015,26,1138,72,1145,57,N,0
2015,26,1140,90,1184,76,H,0
2015,26,1141,79,1213,77,H,0
2015,26,1161,65,1364,63,N,0
2015,26,1162,52,1110,43,H,0
2015,26,1165,68,1127,54,A,0
2015,26,1166,57,1292,47,N,0
2015,26,1168,64,1198,61,N,0
2015,26,1172,72,1423,49,H,0
2015,26,1173,75,1227,41,H,0
2015,26,1183,54,1380,43,N,0
2015,26,1204,71,1354,58,H,0
2015,26,1206,64,1264,63,H,0
2015,26,1209,66,1237,63,A,0
2015,26,1217,75,1269,73,H,0
2015,26,1229,85,1464,73,H,1
2015,26,1234,77,1255,44,H,0
2015,26,1244,77,1151,69,H,0
2015,26,1260,69,1245,61,A,0
2015,26,1261,83,1270,72,H,0
2015,26,1271,72,1200,66,A,0
2015,26,1276,91,1311,62,H,0
2015,26,1279,66,1153,54,N,0
2015,26,1290,66,1299,63,N,0
2015,26,1297,79,1225,74,A,0
2015,26,1300,40,1319,36,N,0
2015,26,1303,78,1305,54,H,0
2015,26,1312,84,1182,81,A,0
2015,26,1313,60,1389,58,N,0
2015,26,1318,57,1193,48,H,0
2015,26,1323,90,1152,42,H,0
2015,26,1324,81,1405,79,H,0
2015,26,1330,73,1433,67,H,0
2015,26,1334,55,1273,48,N,0
2015,26,1339,71,1179,59,N,0
2015,26,1347,57,1394,46,N,0
2015,26,1369,85,1105,51,H,0
2015,26,1370,70,1169,58,H,0
2015,26,1371,58,1203,54,H,0
2015,26,1373,81,1259,71,A,0
2015,26,1378,79,1239,65,H,0
2015,26,1382,74,1310,59,N,0
2015,26,1383,59,1398,57,N,0
2015,26,1384,85,1298,68,A,0
2015,26,1387,60,1133,57,N,0
2015,26,1388,82,1142,56,H,0
2015,26,1391,62,1197,50,N,0
2015,26,1395,61,1280,52,N,0
2015,26,1406,77,1420,66,A,0
2015,26,1410,78,1315,60,N,0
2015,26,1413,64,1430,43,H,0
2015,26,1414,80,1258,72,A,0
2015,26,1415,76,1101,56,H,0
2015,26,1424,75,1107,59,H,0
2015,26,1428,93,1106,62,H,0
2015,26,1434,93,1293,58,N,0
2015,26,1435,68,1247,55,N,0
2015,26,1438,45,1353,26,N,0
2015,26,1447,64,1335,61,H,0
2015,26,1450,89,1283,84,N,1
2015,26,1452,86,1158,57,H,0
2015,26,1455,75,1409,55,H,0
2015,26,1456,66,1459,62,H,0
2015,26,1460,56,1367,51,A,0
2015,26,1461,78,1308,75,H,0
2015,27,1103,72,1136,66,H,0
2015,27,1116,94,1233,77,H,0
2015,27,1132,64,1178,63,A,0
2015,27,1143,64,1201,57,A,0
2015,27,1150,66,1421,63,A,1
2015,27,1160,84,1252,75,H,0
2015,27,1176,79,1309,60,H,0
2015,27,1177,87,1390,72,H,0
2015,27,1180,59,1379,36,H,0
2015,27,1181,93,1119,73,H,0
2015,27,1187,74,1148,59,H,0
2015,27,1189,70,1275,68,A,0
2015,27,1195,71,1355,58,N,0
2015,27,1210,64,1348,61,N,0
2015,27,1242,61,1277,56,N,0
2015,27,1246,58,1344,38,H,0
2015,27,1248,82,1192,61,A,0
2015,27,1253,73,1462,70,N,0
2015,27,1262,69,1131,59,A,0
2015,27,1266,67,1397,59,N,0
2015,27,1268,95,1440,77,H,0
2015,27,1293,68,1179,59,N,0
2015,27,1294,95,1197,56,H,0
2015,27,1295,72,1286,51,A,0
2015,27,1296,61,1263,56,H,0
2015,27,1306,65,1171,63,A,0
2015,27,1320,55,1350,50,H,0
2015,27,1332,81,1340,59,H,0
2015,27,1343,69,1363,54,N,0
2015,27,1346,89,1436,73,H,0
2015,27,1357,71,1144,62,H,0
2015,27,1362,76,1285,57,H,0
2015,27,1365,68,1351,60,N,0
2015,27,1374,63,1284,51,H,0
2015,27,1377,68,1167,66,A,0
2015,27,1381,93,1427,92,A,0
2015,27,1396,70,1254,56,H,0
2015,27,1400,55,1163,54,A,0
2015,27,1403,63,1102,62,H,0
2015,27,1408,73,1399,68,H,0
2015,27,1416,75,1126,67,H,0
2015,27,1425,66,1307,54,A,0
2015,27,1434,70,1339,55,N,0
2015,27,1437,78,1174,47,N,0
2015,27,1439,83,1288,63,H,0
2015,27,1444,68,1360,66,N,0
2015,27,1449,68,1431,65,N,0
2015,27,1463,69,1216,57,H,0
2015,28,1117,67,1146,49,A,0
2015,28,1124,75,1411,49,H,0
2015,28,1130,79,1265,61,H,0
2015,28,1137,72,1193,66,A,1
2015,28,1149,72,1441,66,H,0
2015,28,1170,65,1430,56,H,0
2015,28,1190,63,1287,59,A,0
2015,28,1200,69,1373,67,H,0
2015,28,1219,76,1422,68,A,0
2015,28,1251,66,1202,52,H,0
2015,28,1304,70,1199,65,A,0
2015,28,1353,69,1155,64,A,0
2015,28,1359,76,1239,70,H,1
2015,28,1376,77,1267,59,A,0
2015,28,1451,62,1331,61,H,0
2015,28,1457,68,1366,47,H,0
2015,29,1103,81,1115,60,H,0
2015,29,1104,82,1378,71,H,0
2015,29,1112,91,1205,65,H,0
2015,29,1125,63,1292,59,H,0
2015,29,1133,84,1141,73,H,0
2015,29,1140,91,1429,81,A,0
2015,29,1153,78,1392,52,H,0
2015,29,1157,66,1354,52,H,0
2015,29,1158,59,1154,55,H,0
2015,29,1177,78,1296,67,H,0
2015,29,1182,81,1224,63,H,0
2015,29,1191,86,1460,78,H,0
2015,29,1198,59,1244,38,H,0
2015,29,1208,86,1151,55,A,0
2015,29,1211,76,1368,57,H,0
2015,29,1213,66,1227,61,A,0
2015,29,1214,62,1398,54,A,0
2015,29,1218,75,1175,60,H,0
2015,29,1220,88,1313,74,H,0
2015,29,1231,81,1338,69,H,0
2015,29,1235,96,1249,59,H,0
2015,29,1241,63,1144,61,H,0
2015,29,1243,84,1303,66,H,0
2015,29,1256,99,1322,88,A,0
2015,29,1257,64,1326,55,H,0
2015,29,1259,64,1162,62,A,0
2015,29,1261,82,1269,60,H,0
2015,29,1263,82,1447,81,H,1
2015,29,1271,65,1420,52,H,0
2015,29,1274,70,1228,61,H,0
2015,29,1276,68,1393,65,H,0
2015,29,1278,84,1448,69,A,0
2015,29,1281,65,1369,61,H,0
2015,29,1345,66,1301,61,H,0
2015,29,1371,78,1291,55,H,0
2015,29,1372,64,1272,52,A,0
2015,29,1377,68,1169,65,A,0
2015,29,1385,70,1310,57,H,0
2015,29,1400,63,1426,53,H,0
2015,29,1407,72,1108,51,H,0
2015,29,1415,59,1167,58,A,0
2015,29,1416,61,1204,59,H,0
2015,29,1433,66,1229,62,A,0
2015,29,1461,68,1176,42,H,0
2015,29,1464,89,1352,81,A,0
2015,30,1102,59,1212,34,H,0
2015,30,1110,66,1135,49,A,0
2015,30,1113,77,1424,55,H,0
2015,30,1119,73,1174,69,A,0
2015,30,1131,77,1127,65,H,0
2015,30,1139,77,1232,54,A,0
2015,30,1143,78,1285,76,H,2
2015,30,1145,60,1389,57,A,0
2015,30,1160,72,1362,55,H,0
2015,30,1161,65,1431,62,H,0
2015,30,1172,92,1150,86,H,0
2015,30,1173,66,1275,62,A,0
2015,30,1181,80,1458,70,A,0
2015,30,1183,61,1123,54,H,0
2015,30,1190,96,1441,89,H,0
2015,30,1192,89,1343,85,H,0
2015,30,1194,72,1187,63,H,0
2015,30,1201,72,1414,63,H,0
2015,30,1210,66,1321,58,A,0
2015,30,1217,60,1318,46,H,0
2015,30,1221,74,1107,57,A,0
2015,30,1223,58,1349,55,A,0
2015,30,1225,77,1450,71,A,0
2015,30,1234,60,1314,55,A,0
2015,30,1236,87,1391,76,A,0
2015,30,1240,79,1457,76,H,1
2015,30,1250,61,1384,59,H,0
2015,30,1253,68,1305,57,H,0
2015,30,1255,74,1171,73,H,0
2015,30,1262,71,1312,67,H,0
2015,30,1306,72,1254,56,A,0
2015,30,1307,62,1308,47,H,0
2015,30,1316,63,1126,56,A,0
2015,30,1323,79,1277,78,H,1
2015,30,1329,87,1317,61,H,0
2015,30,1330,75,1206,69,A,0
2015,30,1333,74,1290,50,H,0
2015,30,1335,57,1298,46,A,0
2015,30,1336,61,1439,58,H,0
2015,30,1339,83,1340,71,H,0
2015,30,1350,68,1456,67,H,0
2015,30,1351,69,1148,56,H,0
2015,30,1356,79,1188,67,A,0
2015,30,1357,71,1159,70,A,0
2015,30,1379,78,1295,65,H,0
2015,30,1382,72,1138,63,H,0
2015,30,1386,58,1396,56,H,0
2015,30,1399,84,1252,79,H,0
2015,30,1401,66,1358,63,H,0
2015,30,1403,46,1120,44,H,0
2015,30,1404,71,1297,56,A,0
2015,30,1405,59,1156,54,A,0
2015,30,1406,84,1164,76,H,0
2015,30,1408,83,1260,70,A,0
2015,30,1409,77,1166,64,H,0
2015,30,1413,70,1363,56,H,0
2015,30,1417,73,1168,45,H,0
2015,30,1418,76,1238,53,H,0
2015,30,1425,77,1258,61,H,0
2015,30,1427,88,1319,83,A,1
2015,30,1428,69,1455,68,H,1
2015,30,1434,72,1184,66,A,0
2015,30,1436,81,1216,69,H,0
2015,30,1437,84,1247,70,A,0
2015,30,1438,76,1268,65,A,0
2015,30,1443,62,1132,52,H,0
2015,30,1454,65,1282,56,H,0
2015,30,1459,66,1342,45,H,0
2015,30,1463,67,1136,60,A,0
2015,31,1101,72,1170,61,H,0
2015,31,1103,73,1442,49,H,0
2015,31,1111,67,1239,56,A,0
2015,31,1124,66,1435,63,A,0
2015,31,1177,84,1152,60,A,0
2015,31,1203,83,1420,60,H,0
2015,31,1209,72,1453,48,H,0
2015,31,1222,72,1410,58,H,0
2015,31,1235,95,1116,77,H,0
2015,31,1261,74,1452,73,A,0
2015,31,1283,73,1114,68,H,0
2015,31,1284,57,1265,50,A,0
2015,31,1337,66,1169,56,H,0
2015,31,1361,57,1360,48,H,0
2015,31,1364,87,1370,46,H,0
2015,31,1367,65,1299,54,H,0
2015,31,1395,66,1279,54,A,0
2015,31,1412,58,1287,48,H,0
2015,31,1440,88,1359,66,A,0
2015,32,1130,69,1344,60,H,0
2015,32,1157,58,1120,54,A,0
2015,32,1193,67,1264,54,H,0
2015,32,1242,71,1196,65,H,0
2015,32,1246,63,1400,51,H,0
2015,32,1257,82,1198,57,H,0
2015,32,1278,84,1441,64,H,0
2015,32,1300,68,1271,63,A,0
2015,32,1328,82,1281,63,H,0
2015,32,1338,76,1182,62,N,0
2015,32,1372,74,1253,45,H,0
2015,32,1373,88,1346,67,H,0
2015,32,1374,66,1461,53,H,0
2015,32,1463,45,1163,44,A,0
2015,32,1464,87,1377,79,A,0
2015,33,1106,80,1240,55,H,0
2015,33,1112,66,1211,63,H,1
2015,33,1123,70,1232,63,H,0
2015,33,1126,52,1239,47,H,0
2015,33,1129,82,1388,71,A,0
2015,33,1132,64,1105,47,H,0
2015,33,1135,69,1136,62,H,0
2015,33,1139,65,1321,56,H,0
2015,33,1140,90,1218,70,N,0
2015,33,1141,94,1188,61,H,0
2015,33,1145,77,1310,64,A,0
2015,33,1148,56,1216,47,A,0
2015,33,1154,67,1298,60,H,0
2015,33,1162,62,1137,39,H,0
2015,33,1165,71,1262,60,H,0
2015,33,1171,74,1263,51,H,0
2015,33,1172,90,1391,59,H,0
2015,33,1173,73,1185,64,H,0
2015,33,1176,64,1394,48,A,0
2015,33,1178,67,1378,57,H,0
2015,33,1186,87,1370,75,A,0
2015,33,1191,89,1237,62,H,0
2015,33,1199,96,1416,73,H,0
2015,33,1201,63,1167,61,A,0
2015,33,1202,74,1359,64,H,0
2015,33,1214,71,1164,52,H,0
2015,33,1217,64,1436,52,A,2
2015,33,1219,66,1456,63,H,0
2015,33,1222,71,1101,59,H,0
2015,33,1224,54,1299,47,H,0
2015,33,1225,79,1413,71,H,0
2015,33,1228,70,1110,55,H,0
2015,33,1231,95,1366,49,H,0
2015,33,1234,77,1420,47,H,0
2015,33,1236,86,1275,78,H,0
2015,33,1245,58,1244,46,A,0
2015,33,1248,97,1447,84,H,0
2015,33,1250,80,1254,76,A,0
2015,33,1252,77,1398,68,H,0
2015,33,1256,65,1238,52,H,0
2015,33,1260,77,1227,67,A,0
2015,33,1268,82,1457,62,H,0
2015,33,1270,80,1418,70,H,0
2015,33,1272,73,1133,45,H,0
2015,33,1273,90,1440,81,H,0
2015,33,1277,85,1115,52,H,0
2015,33,1286,68,1430,60,H,0
2015,33,1291,74,1259,65,A,0
2015,33,1292,68,1375,67,A,1
2015,33,1293,93,1443,81,H,0
2015,33,1301,78,1448,65,H,0
2015,33,1307,63,1434,46,A,0
2015,33,1308,71,1431,64,H,0
2015,33,1312,72,1276,70,A,0
2015,33,1313,85,1288,65,H,0
2015,33,1315,63,1179,62,A,0
2015,33,1316,73,1345,70,A,0
2015,33,1318,81,1444,69,H,0
2015,33,1320,71,1206,65,H,1
2015,33,1323,75,1192,57,H,0
2015,33,1324,70,1287,68,A,1
2015,33,1326,70,1159,50,H,0
2015,33,1333,65,1339,58,A,1
2015,33,1334,68,1226,62,A,0
2015,33,1335,79,1127,70,A,0
2015,33,1336,73,1267,69,A,0
2015,33,1337,74,1168,62,A,0
2015,33,1343,77,1392,64,H,0
2015,33,1348,75,1379,43,A,0
2015,33,1354,70,1197,61,H,0
2015,33,1355,81,1282,61,H,0
2015,33,1356,71,1122,49,H,0
2015,33,1357,81,1221,68,H,0
2015,33,1358,78,1410,59,H,0
2015,33,1365,61,1363,50,A,0
2015,33,1367,59,1210,54,A,0
2015,33,1369,63,1368,59,H,0
2015,33,1371,81,1353,54,H,0
2015,33,1376,75,1329,49,H,0
2015,33,1382,80,1325,70,A,0
2015,33,1383,65,1251,54,A,0
2015,33,1384,69,1107,59,H,0
2015,33,1385,69,1393,57,A,0
2015,33,1389,70,1131,59,A,0
2015,33,1396,58,1247,57,N,0
2015,33,1397,65,1243,64,H,0
2015,33,1401,72,1113,71,H,0
2015,33,1402,81,1341,65,H,0
2015,33,1404,77,1255,67,A,0
2015,33,1405,87,1152,59,H,0
2015,33,1407,85,1146,73,H,0
2015,33,1408,59,1280,54,H,0
2015,33,1414,74,1170,62,H,0
2015,33,1415,88,1340,62,H,0
2015,33,1422,55,1342,53,A,0
2015,33,1426,63,1451,56,H,0
2015,33,1437,74,1386,46,H,0
2015,33,1438,74,1433,57,A,0
2015,33,1450,91,1427,71,H,0
2015,33,1453,68,1274,55,A,0
2015,33,1455,81,1387,52,H,0
2015,33,1458,49,1266,38,A,0
2015,33,1462,97,1104,84,H,0
2015,34,1138,74,1352,59,A,0
2015,34,1143,63,1305,56,A,0
2015,34,1155,68,1116,65,H,1
2015,34,1156,76,1442,54,H,0
2015,34,1161,66,1294,58,H,0
2015,34,1166,65,1304,55,A,0
2015,34,1175,66,1174,53,A,0
2015,34,1177,83,1454,61,H,0
2015,34,1193,56,1346,52,A,1
2015,34,1195,84,1269,75,A,0
2015,34,1203,78,1150,70,N,0
2015,34,1207,78,1406,46,H,0
2015,34,1208,64,1160,57,H,0
2015,34,1220,68,1111,51,A,0
2015,34,1229,78,1412,74,A,0
2015,34,1241,51,1350,46,H,0
2015,34,1246,82,1184,49,H,0
2015,34,1264,60,1265,38,H,0
2015,34,1279,79,1332,73,A,0
2015,34,1284,92,1233,89,H,0
2015,34,1285,69,1295,57,H,0
2015,34,1300,61,1224,39,A,0
2015,34,1314,108,1187,64,H,0
2015,34,1347,68,1439,66,A,0
2015,34,1351,80,1373,68,H,0
2015,34,1362,85,1223,54,H,0
2015,34,1409,78,1114,73,A,0
2015,34,1417,75,1360,68,H,0
2015,34,1425,89,1429,84,H,0
2015,34,1449,49,1361,36,H,0
2015,34,1452,67,1297,42,A,0
2015,35,1102,77,1303,61,H,0
2015,35,1135,77,1344,67,A,0
2015,35,1137,61,1107,58,H,0
2015,35,1139,93,1244,51,H,0
2015,35,1196,85,1463,47,H,0
2015,35,1214,62,1288,58,H,0
2015,35,1217,70,1131,56,H,0
2015,35,1248,82,1357,81,H,0
2015,35,1271,69,1299,58,H,0
2015,35,1274,70,1366,39,H,0
2015,35,1278,92,1315,56,H,0
2015,35,1313,88,1164,69,H,0
2015,35,1345,63,1236,43,H,0
2015,35,1354,71,1126,66,H,0
2015,35,1374,80,1364,73,H,1
2015,35,1431,81,1230,65,H,0
2015,36,1112,87,1430,56,H,0
2015,36,1124,77,1401,63,H,0
2015,36,1136,80,1119,73,A,0
2015,36,1166,91,1377,88,H,2
2015,36,1173,56,1132,52,H,0
2015,36,1185,45,1276,42,A,0
2015,36,1191,65,1125,62,A,0
2015,36,1216,79,1221,61,A,0
2015,36,1226,67,1213,51,A,0
2015,36,1234,67,1108,44,H,0
2015,36,1235,73,1282,56,H,0
2015,36,1243,50,1133,47,H,0
2015,36,1254,83,1263,70,A,0
2015,36,1257,94,1231,74,N,0
2015,36,1298,84,1440,66,H,0
2015,36,1312,68,1383,66,H,0
2015,36,1323,93,1291,67,H,0
2015,36,1335,59,1265,42,H,0
2015,36,1353,60,1306,56,H,0
2015,36,1355,62,1387,55,A,0
2015,36,1386,68,1259,42,H,0
2015,36,1395,80,1202,69,H,0
2015,36,1413,80,1183,70,H,0
2015,36,1419,82,1322,74,H,0
2015,36,1437,73,1228,59,N,0
2015,36,1455,77,1371,68,H,0
2015,36,1462,66,1237,43,H,0
2015,37,1143,45,1461,42,H,0
2015,37,1144,70,1175,55,A,0
2015,37,1148,65,1420,53,H,0
2015,37,1161,62,1160,60,A,0
2015,37,1171,69,1262,48,A,0
2015,37,1172,110,1285,99,A,0
2015,37,1200,68,1284,58,H,1
2015,37,1211,81,1450,66,N,0
2015,37,1220,105,1164,64,A,0
2015,37,1230,74,1304,73,A,0
2015,37,1233,77,1351,64,H,0
2015,37,1242,75,1207,70,A,0
2015,37,1246,56,1162,46,H,0
2015,37,1268,67,1300,56,H,0
2015,37,1278,85,1380,57,H,0
2015,37,1320,65,1176,55,A,0
2015,37,1326,97,1219,43,H,0
2015,37,1336,64,1182,62,H,0
2015,37,1344,68,1348,60,H,0
2015,37,1345,87,1117,46,H,0
2015,37,1361,60,1253,59,H,0
2015,37,1369,55,1356,54,H,0
2015,37,1385,74,1192,52,H,0
2015,37,1389,60,1343,46,H,0
2015,37,1396,76,1406,64,H,0
2015,37,1403,73,1201,56,H,0
2015,37,1417,77,1415,66,H,0
2015,37,1418,94,1256,86,H,0
2015,37,1428,65,1140,61,A,0
2015,37,1458,93,1454,54,A,0
2015,38,1130,85,1263,74,H,0
2015,38,1151,67,1154,48,A,0
2015,38,1158,50,1354,47,H,0
2015,38,1159,65,1127,44,H,0
2015,38,1170,73,1168,59,H,0
2015,38,1186,81,1362,76,A,0
2015,38,1203,81,1177,68,H,0
2015,38,1227,71,1416,60,H,0
2015,38,1281,78,1189,73,H,0
2015,38,1360,79,1364,65,A,0
2015,38,1442,78,1225,75,H,0
2015,38,1460,79,1125,71,A,0
2015,39,1196,75,1411,50,H,0
2015,39,1221,76,1312,66,H,0
2015,39,1235,90,1234,75,A,0
2015,39,1301,86,1149,50,H,0
2015,40,1102,80,1115,47,H,0
2015,40,1104,65,1399,53,H,0
2015,40,1107,77,1373,68,A,0
2015,40,1112,80,1276,53,H,0
2015,40,1113,81,1337,74,H,0
2015,40,1116,69,1173,55,H,0
2015,40,1119,85,1425,77,A,1
2015,40,1132,67,1156,57,H,0
2015,40,1140,76,1451,60,A,0
2015,40,1143,67,1343,57,H,0
2015,40,1160,93,1294,68,H,0
2015,40,1168,65,1305,55,A,0
2015,40,1172,78,1310,58,H,0
2015,40,1183,59,1296,55,H,0
2015,40,1184,73,1237,64,A,0
2015,40,1187,70,1241,58,H,0
2015,40,1194,54,1416,41,A,0
2015,40,1201,63,1142,57,H,0
2015,40,1205,74,1202,68,H,0
2015,40,1207,76,1347,49,H,0
2015,40,1211,87,1417,74,A,0
2015,40,1231,94,1213,66,H,0
2015,40,1233,91,1232,84,H,0
2015,40,1242,63,1428,60,N,0
2015,40,1246,84,1314,70,H,0
2015,40,1247,65,1180,55,A,0
2015,40,1252,68,1122,59,A,0
2015,40,1260,58,1238,46,H,0
2015,40,1261,76,1358,67,H,0
2015,40,1268,67,1367,57,H,0
2015,40,1269,75,1145,58,H,0
2015,40,1271,53,1298,46,H,0
2015,40,1282,79,1303,72,H,0
2015,40,1283,73,1369,61,A,0
2015,40,1291,67,1313,64,H,1
2015,40,1292,62,1103,61,A,0
2015,40,1293,81,1191,79,A,0
2015,40,1295,71,1315,42,H,0
2015,40,1304,56,1153,55,H,2
2015,40,1307,54,1419,46,H,0
2015,40,1319,71,1258,69,H,0
2015,40,1323,83,1199,63,H,0
2015,40,1325,66,1108,55,H,0
2015,40,1326,87,1287,71,H,0
2015,40,1328,87,1409,68,A,0
2015,40,1329,73,1272,55,A,0
2015,40,1331,86,1308,83,H,0
2015,40,1332,77,1228,70,A,0
2015,40,1333,59,1280,49,H,0
2015,40,1338,58,1382,54,H,0
2015,40,1340,65,1167,59,H,0
2015,40,1344,79,1392,61,H,0
2015,40,1348,83,1175,44,H,0
2015,40,1350,54,1224,41,H,0
2015,40,1351,63,1216,61,A,0
2015,40,1352,75,1182,59,H,0
2015,40,1355,87,1225,85,H,0
2015,40,1360,85,1309,60,H,0
2015,40,1365,76,1450,67,H,0
2015,40,1370,54,1363,38,A,0
2015,40,1387,67,1188,61,H,0
2015,40,1388,71,1166,67,A,1
2015,40,1390,49,1176,43,H,0
2015,40,1395,68,1270,50,H,0
2015,40,1400,59,1402,27,H,0
2015,40,1401,81,1464,63,H,0
2015,40,1405,73,1117,65,H,0
2015,40,1410,66,1249,60,H,0
2015,40,1422,80,1190,79,A,0
2015,40,1424,75,1377,61,A,0
2015,40,1426,70,1414,62,A,0
2015,40,1429,50,1430,47,A,0
2015,40,1433,93,1320,87,H,2
2015,40,1434,65,1123,62,H,0
2015,40,1435,81,1345,71,H,0
2015,40,1440,92,1265,77,H,0
2015,40,1442,78,1106,68,H,0
2015,40,1443,81,1279,74,A,0
2015,40,1453,64,1179,48,H,0
2015,40,1455,77,1178,68,A,0
2015,40,1458,86,1311,43,H,0
2015,40,1462,74,1281,58,A,0
2015,41,1129,79,1381,60,H,0
2015,41,1130,63,1127,49,H,0
2015,41,1131,71,1346,68,H,0
2015,41,1155,72,1120,61,H,0
2015,41,1157,57,1354,43,A,0
2015,41,1158,58,1144,47,H,0
2015,41,1163,106,1164,85,H,0
2015,41,1196,79,1239,34,H,0
2015,41,1198,69,1195,63,A,0
2015,41,1229,78,1177,72,A,0
2015,41,1235,88,1380,78,H,0
2015,41,1240,79,1171,67,H,0
2015,41,1243,73,1366,53,H,0
2015,41,1245,60,1114,55,A,1
2015,41,1254,65,1312,49,H,0
2015,41,1257,68,1423,57,H,0
2015,41,1277,87,1324,61,H,0
2015,41,1306,63,1159,57,H,0
2015,41,1321,101,1290,49,H,0
2015,41,1330,85,1299,48,H,0
2015,41,1336,64,1203,51,H,0
2015,41,1339,80,1170,75,A,0
2015,41,1353,63,1264,55,N,0
2015,41,1356,65,1152,50,H,0
2015,41,1371,67,1389,52,H,0
2015,41,1372,59,1317,48,H,0
2015,41,1385,74,1200,53,H,0
2015,41,1393,71,1256,69,H,0
2015,41,1397,67,1139,55,H,0
2015,41,1403,79,1341,51,H,0
2015,41,1412,79,1421,71,H,0
2015,41,1420,58,1255,53,H,0
2015,41,1436,61,1447,47,H,0
2015,41,1437,85,1396,62,H,0
2015,41,1439,65,1105,55,H,0
2015,41,1444,80,1334,72,A,0
2015,41,1448,86,1359,68,H,0
2015,41,1449,81,1186,77,H,0
2015,41,1452,69,1267,66,N,0
2015,41,1454,73,1285,58,H,0
2015,41,1459,55,1301,54,A,0
2015,41,1460,68,1275,59,H,0
2015,41,1461,70,1286,61,H,0
2015,42,1122,73,1407,70,H,0
2015,42,1142,78,1362,71,A,0
2015,42,1179,76,1238,66,H,0
2015,42,1181,75,1189,62,H,0
2015,42,1204,68,1378,63,A,0
2015,42,1210,70,1111,57,H,0
2015,42,1211,94,1411,54,H,0
2015,42,1213,60,1126,50,H,0
2015,42,1224,57,1237,47,H,0
2015,42,1272,81,1300,47,H,0
2015,42,1331,80,1283,61,H,0
2015,42,1333,71,1212,43,H,0
2015,42,1337,78,1375,68,H,0
2015,42,1399,82,1316,80,A,0
2015,42,1404,81,1227,78,A,1
2015,42,1427,73,1394,60,A,0
2015,43,1110,68,1247,66,A,1
2015,43,1112,101,1324,64,H,0
2015,43,1138,80,1180,70,H,0
2015,43,1150,90,1158,85,H,1
2015,43,1151,93,1297,81,H,0
2015,43,1171,67,1273,51,A,0
2015,43,1190,63,1184,60,A,0
2015,43,1194,79,1391,69,H,0
2015,43,1222,83,1223,76,H,0
2015,43,1240,64,1421,55,H,0
2015,43,1266,78,1113,71,H,0
2015,43,1288,63,1414,62,H,0
2015,43,1295,55,1103,46,H,0
2015,43,1296,71,1290,64,H,0
2015,43,1314,79,1422,56,A,0
2015,43,1319,73,1388,71,A,0
2015,43,1328,85,1331,53,H,0
